case,index,symbol,estimate,error,t_value,p_value,sig,date_decision_x,sct_cite_x,term_x,docket_x,case_short_name_x,case_disposition,case_name,date_argument,date_decision_y,docket_y,issue,issue_area,law_type,lc_disagreement,petitioner,respondent,sct_cite_y,case_short_name_y,term_y,vote_margin,abs_estimate,delay_argued,delay_argued_months,petitioner_name,respondent_name,case_disposition_name
90,XES,BP,-0.0006230000000000001,0.011904999999999999,-0.052332000000000004,0.9582639999999999,,12/11/2006,127 S.Ct. 638,2006,05-669,BP American Prod. v. Burton,2.0,"BP AMERICA PRODUCTION COMPANY, SUCCESSOR IN INTEREST TO AMOCO PRODUCTION COMPANY, et al. v. REJANE BURTON, ACTING ASSISTANT SECRETARY, LAND AND MINERALS MANAGEMENT, DEPARTMENT OF THE INTERIOR, et al.",10/4/2006,12/11/2006,05-669,90480.0,9.0,6.0,0.0,198.0,326.0,127 S.Ct. 638,BP American Prod. v. Burton,2006.0,7.0,0.0006230000000000001,68,2,"oil company, or natural gas prod",Department or Secretary of the I,Affirmed
90,XES,XLE,0.0030269999999999997,0.015790000000000002,0.191699,0.8479780000000001,,12/11/2006,127 S.Ct. 638,2006,05-669,BP American Prod. v. Burton,2.0,"BP AMERICA PRODUCTION COMPANY, SUCCESSOR IN INTEREST TO AMOCO PRODUCTION COMPANY, et al. v. REJANE BURTON, ACTING ASSISTANT SECRETARY, LAND AND MINERALS MANAGEMENT, DEPARTMENT OF THE INTERIOR, et al.",10/4/2006,12/11/2006,05-669,90480.0,9.0,6.0,0.0,198.0,326.0,127 S.Ct. 638,BP American Prod. v. Burton,2006.0,7.0,0.0030269999999999997,68,2,"oil company, or natural gas prod",Department or Secretary of the I,Affirmed
90,XLE,BP,-0.001451,0.009640000000000001,-0.150513,0.88036,,12/11/2006,127 S.Ct. 638,2006,05-669,BP American Prod. v. Burton,2.0,"BP AMERICA PRODUCTION COMPANY, SUCCESSOR IN INTEREST TO AMOCO PRODUCTION COMPANY, et al. v. REJANE BURTON, ACTING ASSISTANT SECRETARY, LAND AND MINERALS MANAGEMENT, DEPARTMENT OF THE INTERIOR, et al.",10/4/2006,12/11/2006,05-669,90480.0,9.0,6.0,0.0,198.0,326.0,127 S.Ct. 638,BP American Prod. v. Burton,2006.0,7.0,0.001451,68,2,"oil company, or natural gas prod",Department or Secretary of the I,Affirmed
90,XLE,XES,0.009578,0.01115,0.859017,0.390331,,12/11/2006,127 S.Ct. 638,2006,05-669,BP American Prod. v. Burton,2.0,"BP AMERICA PRODUCTION COMPANY, SUCCESSOR IN INTEREST TO AMOCO PRODUCTION COMPANY, et al. v. REJANE BURTON, ACTING ASSISTANT SECRETARY, LAND AND MINERALS MANAGEMENT, DEPARTMENT OF THE INTERIOR, et al.",10/4/2006,12/11/2006,05-669,90480.0,9.0,6.0,0.0,198.0,326.0,127 S.Ct. 638,BP American Prod. v. Burton,2006.0,7.0,0.009578,68,2,"oil company, or natural gas prod",Department or Secretary of the I,Affirmed
91,SPY,AZN,-0.005187,0.011028,-0.47036400000000006,0.638095,,1/9/2007,127 S.Ct. 764,2006,05-608,Medimmune v. Genetech,4.0,"MEDIMMUNE, INC. v. GENENTECH, INC., et al.",10/4/2006,1/9/2007,05-608,90230.0,9.0,1.0,0.0,173.0,177.0,127 S.Ct. 764,Medimmune v. Genetech,2006.0,7.0,0.005187,97,3,investor,"holder of a license or permit, o",Reversed and Remanded
91,SPY,XPH,-0.00047599999999999997,0.000859,-0.554012,0.5795710000000001,,1/9/2007,127 S.Ct. 764,2006,05-608,Medimmune v. Genetech,4.0,"MEDIMMUNE, INC. v. GENENTECH, INC., et al.",10/4/2006,1/9/2007,05-608,90230.0,9.0,1.0,0.0,173.0,177.0,127 S.Ct. 764,Medimmune v. Genetech,2006.0,7.0,0.00047599999999999997,97,3,investor,"holder of a license or permit, o",Reversed and Remanded
91,XPH,AZN,-0.001325,0.012075,-0.10973499999999999,0.9126200000000001,,1/9/2007,127 S.Ct. 764,2006,05-608,Medimmune v. Genetech,4.0,"MEDIMMUNE, INC. v. GENENTECH, INC., et al.",10/4/2006,1/9/2007,05-608,90230.0,9.0,1.0,0.0,173.0,177.0,127 S.Ct. 764,Medimmune v. Genetech,2006.0,7.0,0.001325,97,3,investor,"holder of a license or permit, o",Reversed and Remanded
92,SPY,NSC,0.013961000000000001,0.019586000000000003,0.712795,0.475973,,1/10/2007,127 S.Ct. 799,2006,05-746,Norfolk Southern v. Sorrell,5.0,NORFOLK SOUTHERN RAILWAY COMPANY v. TIMOTHY SORRELL,10/10/2006,1/10/2007,05-746,80070.0,8.0,3.0,0.0,231.0,145.0,127 S.Ct. 799,Norfolk Southern v. Sorrell,2006.0,9.0,0.013961000000000001,92,3,railroad,"employee, or job applicant, incl",Vacated and Remanded
92,SPY,XLI,0.004186,0.006711,0.623742,0.5327970000000001,,1/10/2007,127 S.Ct. 799,2006,05-746,Norfolk Southern v. Sorrell,5.0,NORFOLK SOUTHERN RAILWAY COMPANY v. TIMOTHY SORRELL,10/10/2006,1/10/2007,05-746,80070.0,8.0,3.0,0.0,231.0,145.0,127 S.Ct. 799,Norfolk Southern v. Sorrell,2006.0,9.0,0.004186,92,3,railroad,"employee, or job applicant, incl",Vacated and Remanded
92,XLI,NSC,0.01622,0.020963,0.773753,0.43907700000000005,,1/10/2007,127 S.Ct. 799,2006,05-746,Norfolk Southern v. Sorrell,5.0,NORFOLK SOUTHERN RAILWAY COMPANY v. TIMOTHY SORRELL,10/10/2006,1/10/2007,05-746,80070.0,8.0,3.0,0.0,231.0,145.0,127 S.Ct. 799,Norfolk Southern v. Sorrell,2006.0,9.0,0.01622,92,3,railroad,"employee, or job applicant, incl",Vacated and Remanded
93,SPY,MO,-0.019594,0.008614,-2.274743,0.022921,**,2/20/2007,127 S.Ct. 1057,2006,05-1256,Philip Morris USA v. Williams,5.0,"PHILIP MORRIS USA v. MAYOLA WILLIAMS, PERSONAL REPRESENTATIVE OF THE ESTATE OF JESSE D. WILLIAMS, DECEASED",10/31/2006,2/20/2007,05-1256,80080.0,8.0,2.0,0.0,143.0,208.0,127 S.Ct. 1057,Philip Morris USA v. Williams,2006.0,1.0,0.019594,112,3,drug manufacturer,"physically injured person, inclu",Vacated and Remanded
93,SPY,XLP,-0.007503,0.0049700000000000005,-1.509684,0.131124,,2/20/2007,127 S.Ct. 1057,2006,05-1256,Philip Morris USA v. Williams,5.0,"PHILIP MORRIS USA v. MAYOLA WILLIAMS, PERSONAL REPRESENTATIVE OF THE ESTATE OF JESSE D. WILLIAMS, DECEASED",10/31/2006,2/20/2007,05-1256,80080.0,8.0,2.0,0.0,143.0,208.0,127 S.Ct. 1057,Philip Morris USA v. Williams,2006.0,1.0,0.007503,112,3,drug manufacturer,"physically injured person, inclu",Vacated and Remanded
93,XLP,MO,-0.017702000000000002,0.008777,-2.016905,0.043705,**,2/20/2007,127 S.Ct. 1057,2006,05-1256,Philip Morris USA v. Williams,5.0,"PHILIP MORRIS USA v. MAYOLA WILLIAMS, PERSONAL REPRESENTATIVE OF THE ESTATE OF JESSE D. WILLIAMS, DECEASED",10/31/2006,2/20/2007,05-1256,80080.0,8.0,2.0,0.0,143.0,208.0,127 S.Ct. 1057,Philip Morris USA v. Williams,2006.0,1.0,0.017702000000000002,112,3,drug manufacturer,"physically injured person, inclu",Vacated and Remanded
94,SPY,WY,-0.010221,0.036456,-0.280366,0.779197,,2/20/2007,127 S.Ct. 1069,2006,05-381,Weyerhaeuser Co. v. Ross-Simmons Hardwood Lumber,5.0,"WEYERHAEUSER COMPANY V.ROSS-SIMMONS HARDWOOD LUMBER COMPANY, INC.",11/28/2006,2/20/2007,05-381,80010.0,8.0,3.0,0.0,243.0,243.0,127 S.Ct. 1069,Weyerhaeuser Co. v. Ross-Simmons Hardwood Lumber,2006.0,9.0,0.010221,84,2,"forest products, lumber, or logg","forest products, lumber, or logg",Vacated and Remanded
94,SPY,XLF,0.0015300000000000001,0.0046,0.332609,0.73943,,2/20/2007,127 S.Ct. 1069,2006,05-381,Weyerhaeuser Co. v. Ross-Simmons Hardwood Lumber,5.0,"WEYERHAEUSER COMPANY V.ROSS-SIMMONS HARDWOOD LUMBER COMPANY, INC.",11/28/2006,2/20/2007,05-381,80010.0,8.0,3.0,0.0,243.0,243.0,127 S.Ct. 1069,Weyerhaeuser Co. v. Ross-Simmons Hardwood Lumber,2006.0,9.0,0.0015300000000000001,84,2,"forest products, lumber, or logg","forest products, lumber, or logg",Vacated and Remanded
94,XLF,WY,-0.010767,0.036441,-0.295462,0.767641,,2/20/2007,127 S.Ct. 1069,2006,05-381,Weyerhaeuser Co. v. Ross-Simmons Hardwood Lumber,5.0,"WEYERHAEUSER COMPANY V.ROSS-SIMMONS HARDWOOD LUMBER COMPANY, INC.",11/28/2006,2/20/2007,05-381,80010.0,8.0,3.0,0.0,243.0,243.0,127 S.Ct. 1069,Weyerhaeuser Co. v. Ross-Simmons Hardwood Lumber,2006.0,9.0,0.010767,84,2,"forest products, lumber, or logg","forest products, lumber, or logg",Vacated and Remanded
95,SPY,PCG,0.009822,0.01481,0.6631819999999999,0.507214,,3/20/2007,127 S.Ct. 1199,2006,05-1429,Travelers Cas. & Sur. v. Pacific Gas and Elec.,5.0,TRAVELERS CASUALTY & SURETY COMPANY OF AMERICA v. PACIFIC GAS AND ELECTRIC COMPANY,1/16/2007,3/20/2007,05-1429,60010.0,6.0,3.0,0.0,171.0,148.0,127 S.Ct. 1199,Travelers Cas. & Sur. v. Pacific Gas and Elec.,2006.0,9.0,0.009822,63,2,"insurance company, or surety",electric or hydroelectric power ,Vacated and Remanded
95,SPY,TRV,0.015341999999999998,0.018067,0.8491549999999999,0.395795,,3/20/2007,127 S.Ct. 1199,2006,05-1429,Travelers Cas. & Sur. v. Pacific Gas and Elec.,,,,,,,,,,,,,,,,0.015341999999999998,-1,0,,,
95,SPY,XLU,0.002849,0.013178,0.216192,0.828838,,3/20/2007,127 S.Ct. 1199,2006,05-1429,Travelers Cas. & Sur. v. Pacific Gas and Elec.,5.0,TRAVELERS CASUALTY & SURETY COMPANY OF AMERICA v. PACIFIC GAS AND ELECTRIC COMPANY,1/16/2007,3/20/2007,05-1429,60010.0,6.0,3.0,0.0,171.0,148.0,127 S.Ct. 1199,Travelers Cas. & Sur. v. Pacific Gas and Elec.,2006.0,9.0,0.002849,63,2,"insurance company, or surety",electric or hydroelectric power ,Vacated and Remanded
95,XLU,PCG,0.011041,0.010047,1.098968,0.271782,,3/20/2007,127 S.Ct. 1199,2006,05-1429,Travelers Cas. & Sur. v. Pacific Gas and Elec.,5.0,TRAVELERS CASUALTY & SURETY COMPANY OF AMERICA v. PACIFIC GAS AND ELECTRIC COMPANY,1/16/2007,3/20/2007,05-1429,60010.0,6.0,3.0,0.0,171.0,148.0,127 S.Ct. 1199,Travelers Cas. & Sur. v. Pacific Gas and Elec.,2006.0,9.0,0.011041,63,2,"insurance company, or surety",electric or hydroelectric power ,Vacated and Remanded
95,XLU,TRV,0.02685,0.019274,1.393062,0.163601,,3/20/2007,127 S.Ct. 1199,2006,05-1429,Travelers Cas. & Sur. v. Pacific Gas and Elec.,,,,,,,,,,,,,,,,0.02685,-1,0,,,
96,SPY,ROK,0.008151,0.014875,0.547953,0.583724,,3/27/2007,127 S.Ct. 1397,2006,05-1272,Rockwell Int'l v. U.S.,3.0,"ROCKWELL INTERNATIONAL CORP., et al. v. UNITED STATES et al.",12/5/2006,3/27/2007,05-1272,80070.0,8.0,3.0,1.0,176.0,27.0,127 S.Ct. 1397,Rockwell Int'l v. U.S.,2006.0,4.0,0.008151,112,3,government contractor,United States,Reversed
96,SPY,XLI,-0.009809,0.008298,-1.182123,0.237157,,3/27/2007,127 S.Ct. 1397,2006,05-1272,Rockwell Int'l v. U.S.,3.0,"ROCKWELL INTERNATIONAL CORP., et al. v. UNITED STATES et al.",12/5/2006,3/27/2007,05-1272,80070.0,8.0,3.0,1.0,176.0,27.0,127 S.Ct. 1397,Rockwell Int'l v. U.S.,2006.0,4.0,0.009809,112,3,government contractor,United States,Reversed
96,XLI,ROK,0.0052049999999999996,0.016027,0.324764,0.74536,,3/27/2007,127 S.Ct. 1397,2006,05-1272,Rockwell Int'l v. U.S.,3.0,"ROCKWELL INTERNATIONAL CORP., et al. v. UNITED STATES et al.",12/5/2006,3/27/2007,05-1272,80070.0,8.0,3.0,1.0,176.0,27.0,127 S.Ct. 1397,Rockwell Int'l v. U.S.,2006.0,4.0,0.0052049999999999996,112,3,government contractor,United States,Reversed
97,SPY,DUK,0.025461,0.013046,1.9516950000000002,0.050974,*,4/2/2007,127 S.Ct. 1423,2006,05-848,Envtl. Def. v. Duke Energy,5.0,"ENVIRONMENTAL DEFENSE, et al. v. DUKE ENERGY CORPORATION, et al.",11/1/2006,4/2/2007,05-848,80130.0,8.0,3.0,0.0,150.0,219.0,127 S.Ct. 1423,Envtl. Def. v. Duke Energy,2006.0,9.0,0.025461,152,5,environmental organization,public utility,Vacated and Remanded
97,SPY,XLU,0.0144,0.008765,1.642879,0.100408,,4/2/2007,127 S.Ct. 1423,2006,05-848,Envtl. Def. v. Duke Energy,5.0,"ENVIRONMENTAL DEFENSE, et al. v. DUKE ENERGY CORPORATION, et al.",11/1/2006,4/2/2007,05-848,80130.0,8.0,3.0,0.0,150.0,219.0,127 S.Ct. 1423,Envtl. Def. v. Duke Energy,2006.0,9.0,0.0144,152,5,environmental organization,public utility,Vacated and Remanded
97,XLU,DUK,0.014396,0.01162,1.238928,0.21537199999999998,,4/2/2007,127 S.Ct. 1423,2006,05-848,Envtl. Def. v. Duke Energy,5.0,"ENVIRONMENTAL DEFENSE, et al. v. DUKE ENERGY CORPORATION, et al.",11/1/2006,4/2/2007,05-848,80130.0,8.0,3.0,0.0,150.0,219.0,127 S.Ct. 1423,Envtl. Def. v. Duke Energy,2006.0,9.0,0.014396,152,5,environmental organization,public utility,Vacated and Remanded
98,SPY,F,0.029082999999999998,0.019491,1.492105,0.13567200000000001,,4/2/2007,127 S.Ct. 1438,2006,05-1120,Mass. v. EPA,4.0,"MASSACHUSETTS, et al. v. ENVIRONMENTAL PROTECTION AGENCY et al.",11/29/2006,4/2/2007,05-1120,90240.0,9.0,1.0,1.0,28.0,333.0,127 S.Ct. 1438,Mass. v. EPA,2006.0,1.0,0.029082999999999998,124,4,State,Environmental Protection Agency ,Reversed and Remanded
98,SPY,GM,0.034217000000000004,0.023799,1.43772,0.150513,,4/2/2007,127 S.Ct. 1438,2006,05-1120,Mass. v. EPA,4.0,"MASSACHUSETTS, et al. v. ENVIRONMENTAL PROTECTION AGENCY et al.",11/29/2006,4/2/2007,05-1120,90240.0,9.0,1.0,1.0,28.0,333.0,127 S.Ct. 1438,Mass. v. EPA,2006.0,1.0,0.034217000000000004,124,4,State,Environmental Protection Agency ,Reversed and Remanded
98,SPY,TM,0.00792,0.009195,0.86134,0.38905100000000004,,4/2/2007,127 S.Ct. 1438,2006,05-1120,Mass. v. EPA,4.0,"MASSACHUSETTS, et al. v. ENVIRONMENTAL PROTECTION AGENCY et al.",11/29/2006,4/2/2007,05-1120,90240.0,9.0,1.0,1.0,28.0,333.0,127 S.Ct. 1438,Mass. v. EPA,2006.0,1.0,0.00792,124,4,State,Environmental Protection Agency ,Reversed and Remanded
98,SPY,XLY,-0.00043200000000000004,0.006212,-0.06954400000000001,0.944556,,4/2/2007,127 S.Ct. 1438,2006,05-1120,Mass. v. EPA,4.0,"MASSACHUSETTS, et al. v. ENVIRONMENTAL PROTECTION AGENCY et al.",11/29/2006,4/2/2007,05-1120,90240.0,9.0,1.0,1.0,28.0,333.0,127 S.Ct. 1438,Mass. v. EPA,2006.0,1.0,0.00043200000000000004,124,4,State,Environmental Protection Agency ,Reversed and Remanded
98,XLY,F,0.030019,0.01916,1.566753,0.117172,,4/2/2007,127 S.Ct. 1438,2006,05-1120,Mass. v. EPA,4.0,"MASSACHUSETTS, et al. v. ENVIRONMENTAL PROTECTION AGENCY et al.",11/29/2006,4/2/2007,05-1120,90240.0,9.0,1.0,1.0,28.0,333.0,127 S.Ct. 1438,Mass. v. EPA,2006.0,1.0,0.030019,124,4,State,Environmental Protection Agency ,Reversed and Remanded
98,XLY,GM,0.038629000000000004,0.024447999999999998,1.580041,0.114097,,4/2/2007,127 S.Ct. 1438,2006,05-1120,Mass. v. EPA,4.0,"MASSACHUSETTS, et al. v. ENVIRONMENTAL PROTECTION AGENCY et al.",11/29/2006,4/2/2007,05-1120,90240.0,9.0,1.0,1.0,28.0,333.0,127 S.Ct. 1438,Mass. v. EPA,2006.0,1.0,0.038629000000000004,124,4,State,Environmental Protection Agency ,Reversed and Remanded
98,XLY,TM,0.010153,0.009597,1.0579180000000001,0.290093,,4/2/2007,127 S.Ct. 1438,2006,05-1120,Mass. v. EPA,4.0,"MASSACHUSETTS, et al. v. ENVIRONMENTAL PROTECTION AGENCY et al.",11/29/2006,4/2/2007,05-1120,90240.0,9.0,1.0,1.0,28.0,333.0,127 S.Ct. 1438,Mass. v. EPA,2006.0,1.0,0.010153,124,4,State,Environmental Protection Agency ,Reversed and Remanded
99,SPY,GLBC,-0.076904,0.034466000000000004,-2.231332,0.025658999999999998,**,4/17/2007,127 S.Ct. 1513,2006,05-705,Global Crossing Telecomm. v. Metrophones Telecomm.,2.0,"GLOBAL CROSSING TELECOMMUNICATIONS, INC. v. METROPHONES TELECOMMUNICATIONS, INC.",10/10/2006,4/17/2007,05-705,80340.0,8.0,3.0,0.0,205.0,205.0,127 S.Ct. 1513,Global Crossing Telecomm. v. Metrophones Telecomm.,2006.0,5.0,0.076904,189,6,"telephone, telecommunications, o","telephone, telecommunications, o",Affirmed
99,SPY,VOX,-0.007325,0.001853,-3.9540339999999996,7.7e-05,***,4/17/2007,127 S.Ct. 1513,2006,05-705,Global Crossing Telecomm. v. Metrophones Telecomm.,2.0,"GLOBAL CROSSING TELECOMMUNICATIONS, INC. v. METROPHONES TELECOMMUNICATIONS, INC.",10/10/2006,4/17/2007,05-705,80340.0,8.0,3.0,0.0,205.0,205.0,127 S.Ct. 1513,Global Crossing Telecomm. v. Metrophones Telecomm.,2006.0,5.0,0.007325,189,6,"telephone, telecommunications, o","telephone, telecommunications, o",Affirmed
99,SPY,IYZ,-0.005473,0.006131,-0.8926459999999999,0.37204699999999996,,4/17/2007,127 S.Ct. 1513,2006,05-705,Global Crossing Telecomm. v. Metrophones Telecomm.,2.0,"GLOBAL CROSSING TELECOMMUNICATIONS, INC. v. METROPHONES TELECOMMUNICATIONS, INC.",10/10/2006,4/17/2007,05-705,80340.0,8.0,3.0,0.0,205.0,205.0,127 S.Ct. 1513,Global Crossing Telecomm. v. Metrophones Telecomm.,2006.0,5.0,0.005473,189,6,"telephone, telecommunications, o","telephone, telecommunications, o",Affirmed
99,SPY,XLF,0.004894,0.00658,0.743727,0.457042,,4/17/2007,127 S.Ct. 1513,2006,05-705,Global Crossing Telecomm. v. Metrophones Telecomm.,2.0,"GLOBAL CROSSING TELECOMMUNICATIONS, INC. v. METROPHONES TELECOMMUNICATIONS, INC.",10/10/2006,4/17/2007,05-705,80340.0,8.0,3.0,0.0,205.0,205.0,127 S.Ct. 1513,Global Crossing Telecomm. v. Metrophones Telecomm.,2006.0,5.0,0.004894,189,6,"telephone, telecommunications, o","telephone, telecommunications, o",Affirmed
99,IYZ,GLBC,-0.07637999999999999,0.034617,-2.206461,0.027351999999999998,**,4/17/2007,127 S.Ct. 1513,2006,05-705,Global Crossing Telecomm. v. Metrophones Telecomm.,2.0,"GLOBAL CROSSING TELECOMMUNICATIONS, INC. v. METROPHONES TELECOMMUNICATIONS, INC.",10/10/2006,4/17/2007,05-705,80340.0,8.0,3.0,0.0,205.0,205.0,127 S.Ct. 1513,Global Crossing Telecomm. v. Metrophones Telecomm.,2006.0,5.0,0.07637999999999999,189,6,"telephone, telecommunications, o","telephone, telecommunications, o",Affirmed
99,IYZ,VOX,-0.007143000000000001,0.001852,-3.8579160000000003,0.00011399999999999999,***,4/17/2007,127 S.Ct. 1513,2006,05-705,Global Crossing Telecomm. v. Metrophones Telecomm.,2.0,"GLOBAL CROSSING TELECOMMUNICATIONS, INC. v. METROPHONES TELECOMMUNICATIONS, INC.",10/10/2006,4/17/2007,05-705,80340.0,8.0,3.0,0.0,205.0,205.0,127 S.Ct. 1513,Global Crossing Telecomm. v. Metrophones Telecomm.,2006.0,5.0,0.007143000000000001,189,6,"telephone, telecommunications, o","telephone, telecommunications, o",Affirmed
99,IYZ,XLF,0.0065780000000000005,0.009337999999999999,0.704454,0.48115,,4/17/2007,127 S.Ct. 1513,2006,05-705,Global Crossing Telecomm. v. Metrophones Telecomm.,2.0,"GLOBAL CROSSING TELECOMMUNICATIONS, INC. v. METROPHONES TELECOMMUNICATIONS, INC.",10/10/2006,4/17/2007,05-705,80340.0,8.0,3.0,0.0,205.0,205.0,127 S.Ct. 1513,Global Crossing Telecomm. v. Metrophones Telecomm.,2006.0,5.0,0.0065780000000000005,189,6,"telephone, telecommunications, o","telephone, telecommunications, o",Affirmed
99,XLF,GLBC,-0.078365,0.034516000000000005,-2.270411,0.023183000000000002,**,4/17/2007,127 S.Ct. 1513,2006,05-705,Global Crossing Telecomm. v. Metrophones Telecomm.,2.0,"GLOBAL CROSSING TELECOMMUNICATIONS, INC. v. METROPHONES TELECOMMUNICATIONS, INC.",10/10/2006,4/17/2007,05-705,80340.0,8.0,3.0,0.0,205.0,205.0,127 S.Ct. 1513,Global Crossing Telecomm. v. Metrophones Telecomm.,2006.0,5.0,0.078365,189,6,"telephone, telecommunications, o","telephone, telecommunications, o",Affirmed
99,XLF,VOX,-0.007428,0.0018620000000000002,-3.9885029999999997,6.6e-05,***,4/17/2007,127 S.Ct. 1513,2006,05-705,Global Crossing Telecomm. v. Metrophones Telecomm.,2.0,"GLOBAL CROSSING TELECOMMUNICATIONS, INC. v. METROPHONES TELECOMMUNICATIONS, INC.",10/10/2006,4/17/2007,05-705,80340.0,8.0,3.0,0.0,205.0,205.0,127 S.Ct. 1513,Global Crossing Telecomm. v. Metrophones Telecomm.,2006.0,5.0,0.007428,189,6,"telephone, telecommunications, o","telephone, telecommunications, o",Affirmed
99,XLF,IYZ,-0.006368,0.006495,-0.980514,0.326832,,4/17/2007,127 S.Ct. 1513,2006,05-705,Global Crossing Telecomm. v. Metrophones Telecomm.,2.0,"GLOBAL CROSSING TELECOMMUNICATIONS, INC. v. METROPHONES TELECOMMUNICATIONS, INC.",10/10/2006,4/17/2007,05-705,80340.0,8.0,3.0,0.0,205.0,205.0,127 S.Ct. 1513,Global Crossing Telecomm. v. Metrophones Telecomm.,2006.0,5.0,0.006368,189,6,"telephone, telecommunications, o","telephone, telecommunications, o",Affirmed
100,SPY,MSFT,0.020294,0.014113999999999998,1.4378389999999999,0.15048,,4/30/2007,127 S.Ct. 1746,2006,05-1056,Microsoft v. AT&T,3.0,MICROSOFT CORPORATION v. AT&T CORP.,2/21/2007,4/30/2007,05-1056,80210.0,8.0,6.0,1.0,133.0,133.0,127 S.Ct. 1746,Microsoft v. AT&T,2006.0,6.0,0.020294,68,2,computer business or manufacture,computer business or manufacture,Reversed
100,SPY,TFX,-0.025642,0.009996,-2.5652060000000003,0.010311,**,4/30/2007,127 S.Ct. 1746,2006,05-1056,Microsoft v. AT&T,3.0,MICROSOFT CORPORATION v. AT&T CORP.,2/21/2007,4/30/2007,05-1056,80210.0,8.0,6.0,1.0,133.0,133.0,127 S.Ct. 1746,Microsoft v. AT&T,2006.0,6.0,0.025642,68,2,computer business or manufacture,computer business or manufacture,Reversed
100,SPY,VOX,-0.006344,0.002317,-2.7378869999999997,0.006184,***,4/30/2007,127 S.Ct. 1746,2006,05-1056,Microsoft v. AT&T,3.0,MICROSOFT CORPORATION v. AT&T CORP.,2/21/2007,4/30/2007,05-1056,80210.0,8.0,6.0,1.0,133.0,133.0,127 S.Ct. 1746,Microsoft v. AT&T,2006.0,6.0,0.006344,68,2,computer business or manufacture,computer business or manufacture,Reversed
100,SPY,IYZ,-0.002163,0.004804,-0.45026400000000005,0.65252,,4/30/2007,127 S.Ct. 1746,2006,05-1056,Microsoft v. AT&T,3.0,MICROSOFT CORPORATION v. AT&T CORP.,2/21/2007,4/30/2007,05-1056,80210.0,8.0,6.0,1.0,133.0,133.0,127 S.Ct. 1746,Microsoft v. AT&T,2006.0,6.0,0.002163,68,2,computer business or manufacture,computer business or manufacture,Reversed
100,SPY,XLF,0.000618,0.004654999999999999,0.13276400000000002,0.89438,,4/30/2007,127 S.Ct. 1746,2006,05-1056,Microsoft v. AT&T,3.0,MICROSOFT CORPORATION v. AT&T CORP.,2/21/2007,4/30/2007,05-1056,80210.0,8.0,6.0,1.0,133.0,133.0,127 S.Ct. 1746,Microsoft v. AT&T,2006.0,6.0,0.000618,68,2,computer business or manufacture,computer business or manufacture,Reversed
100,SPY,XLK,0.0013859999999999999,0.006558,0.211337,0.832624,,4/30/2007,127 S.Ct. 1746,2006,05-1056,Microsoft v. AT&T,3.0,MICROSOFT CORPORATION v. AT&T CORP.,2/21/2007,4/30/2007,05-1056,80210.0,8.0,6.0,1.0,133.0,133.0,127 S.Ct. 1746,Microsoft v. AT&T,2006.0,6.0,0.0013859999999999999,68,2,computer business or manufacture,computer business or manufacture,Reversed
100,SPY,XLV,0.00517,0.004867,1.06227,0.288113,,4/30/2007,127 S.Ct. 1746,2006,05-1056,Microsoft v. AT&T,3.0,MICROSOFT CORPORATION v. AT&T CORP.,2/21/2007,4/30/2007,05-1056,80210.0,8.0,6.0,1.0,133.0,133.0,127 S.Ct. 1746,Microsoft v. AT&T,2006.0,6.0,0.00517,68,2,computer business or manufacture,computer business or manufacture,Reversed
100,SPY,XLY,0.006928,0.004971,1.39363,0.163429,,4/30/2007,127 S.Ct. 1746,2006,05-1056,Microsoft v. AT&T,3.0,MICROSOFT CORPORATION v. AT&T CORP.,2/21/2007,4/30/2007,05-1056,80210.0,8.0,6.0,1.0,133.0,133.0,127 S.Ct. 1746,Microsoft v. AT&T,2006.0,6.0,0.006928,68,2,computer business or manufacture,computer business or manufacture,Reversed
100,IYZ,MSFT,0.012478,0.015061000000000001,0.828472,0.407403,,4/30/2007,127 S.Ct. 1746,2006,05-1056,Microsoft v. AT&T,3.0,MICROSOFT CORPORATION v. AT&T CORP.,2/21/2007,4/30/2007,05-1056,80210.0,8.0,6.0,1.0,133.0,133.0,127 S.Ct. 1746,Microsoft v. AT&T,2006.0,6.0,0.012478,68,2,computer business or manufacture,computer business or manufacture,Reversed
100,IYZ,TFX,-0.029671,0.010284999999999999,-2.884982,0.003914,***,4/30/2007,127 S.Ct. 1746,2006,05-1056,Microsoft v. AT&T,3.0,MICROSOFT CORPORATION v. AT&T CORP.,2/21/2007,4/30/2007,05-1056,80210.0,8.0,6.0,1.0,133.0,133.0,127 S.Ct. 1746,Microsoft v. AT&T,2006.0,6.0,0.029671,68,2,computer business or manufacture,computer business or manufacture,Reversed
100,IYZ,VOX,-0.006673999999999999,0.002326,-2.8688439999999997,0.00412,***,4/30/2007,127 S.Ct. 1746,2006,05-1056,Microsoft v. AT&T,3.0,MICROSOFT CORPORATION v. AT&T CORP.,2/21/2007,4/30/2007,05-1056,80210.0,8.0,6.0,1.0,133.0,133.0,127 S.Ct. 1746,Microsoft v. AT&T,2006.0,6.0,0.006673999999999999,68,2,computer business or manufacture,computer business or manufacture,Reversed
